ID Number,Assignment_Name,Assignment_Grade
511600,SOWK764Presentation,97
858981,SOWK615Presentation,76
117384,SOCI146Assignment 2,83
341612,GOVT993Presentation,60
263751,SOCI756Presentation,96
873672,GOVT411Presentation,71
246170,SOWK180Assignment 2,82
379068,SOWK090Project 1,90
892025,SOWK188Assignment 2,74
101162,SOWK071Final Assessment,74
439045,GOVT929Final Assessment,89
811185,SOCI439Presentation,61
647139,SOWK483Project 1,94
616348,SOWK718Project 1,96
721054,SOCI704Final Assessment,89
112316,GOVT265Project 1,85
316351,SOWK571Assignment 1,80
732164,GOVT708Presentation,62
555220,SOWK271Project 1,61
910841,SOCI563Assignment 1,81
732353,SOWK321Project 1,69
672447,GOVT597Final Assessment,100
584459,SOWK483Final Assessment,100
680507,SOWK063Final Assessment,87
855896,SOCI309Assignment 2,71
580694,SOWK917Presentation,60
349628,GOVT730Presentation,73
283617,GOVT576Presentation,88
505600,GOVT598Final Assessment,97
213101,GOVT065Final Assessment,77
362860,SOCI255Project 1,100
134059,GOVT958Assignment 1,85
417028,SOCI181Final Assessment,80
788284,GOVT249Assignment 2,95
838393,SOWK151Final Assessment,63
832590,SOCI669Assignment 2,78
499302,GOVT241Final Assessment,62
320486,GOVT242Assignment 2,85
937423,SOCI684Final Assessment,91
239842,SOCI866Presentation,95
438727,GOVT944Assignment 2,64
453124,GOVT338Project 1,84
957585,SOCI872Assignment 2,93
482445,GOVT379Presentation,83
634704,SOCI976Presentation,64
487478,SOWK049Final Assessment,71
871446,SOWK424Assignment 1,73
296265,SOCI009Project 1,84
731198,SOWK276Presentation,93
627849,GOVT389Presentation,83
156859,SOWK751Assignment 2,62
732889,GOVT669Project 1,98
329841,GOVT936Presentation,84
709360,GOVT688Assignment 1,61
688241,SOWK218Assignment 2,87
154291,GOVT503Presentation,97
245683,GOVT847Project 1,68
796407,SOWK303Presentation,89
910778,SOCI732Project 1,70
329329,SOCI305Assignment 2,67
405732,SOWK532Assignment 1,85
998614,GOVT446Assignment 2,82
984683,SOCI034Project 1,81
394504,SOWK748Final Assessment,81
565276,SOCI344Assignment 2,80
653298,SOCI634Final Assessment,60
203564,SOWK847Presentation,92
860529,SOCI597Assignment 2,81
661105,SOWK189Assignment 1,77
316024,GOVT570Presentation,95
161402,SOWK715Presentation,73
561215,SOCI673Final Assessment,91
322316,SOWK046Final Assessment,61
910779,GOVT767Final Assessment,87
176828,SOCI418Assignment 1,96
973547,SOCI069Project 1,60
508878,GOVT886Presentation,89
628893,SOWK281Assignment 2,80
893196,SOWK871Assignment 1,70
708971,SOCI344Assignment 1,71
970946,SOWK906Final Assessment,60
655366,SOWK967Project 1,66
908723,SOCI851Project 1,99
864049,SOWK655Project 1,87
567956,SOCI527Assignment 1,95
520651,SOCI007Assignment 2,96
475414,SOCI320Final Assessment,74
792748,SOWK770Final Assessment,88
109503,GOVT461Assignment 2,84
879151,SOCI514Presentation,73
810030,SOWK313Assignment 1,62
102156,SOWK597Assignment 1,71
231844,SOWK615Final Assessment,80
220359,GOVT596Presentation,65
395927,SOWK896Project 1,78
972008,GOVT951Presentation,65
832421,SOCI583Assignment 2,75
657696,GOVT377Assignment 2,88
689135,SOWK156Assignment 1,78
512594,SOCI254Presentation,96
841422,SOWK874Project 1,85
751997,SOWK875Assignment 1,66
556005,SOCI291Final Assessment,89
432484,SOWK343Assignment 2,96
151477,GOVT513Project 1,60
521844,SOCI675Assignment 1,67
274876,SOCI928Final Assessment,66
490059,SOWK857Assignment 2,89
521334,SOCI574Assignment 1,91
134727,GOVT907Project 1,72
898278,SOWK890Assignment 1,60
460189,SOWK610Project 1,78
974615,SOWK132Project 1,65
812858,SOWK004Presentation,93
347138,SOCI300Project 1,61
701599,GOVT844Assignment 1,74
267948,GOVT671Project 1,100
762843,SOWK592Assignment 1,94
521508,GOVT795Presentation,69
716027,SOCI848Presentation,84
227130,SOCI629Assignment 2,94
495151,SOCI074Assignment 1,94
122745,SOWK999Presentation,72
154001,SOCI492Presentation,65
212092,SOWK013Presentation,97
668790,GOVT733Assignment 1,92
162482,GOVT006Assignment 2,64
509493,GOVT979Project 1,87
918736,SOCI134Final Assessment,90
211680,SOWK241Assignment 1,98
337465,SOWK750Assignment 2,92
102931,SOWK095Final Assessment,79
668921,SOWK183Assignment 2,87
509819,GOVT821Final Assessment,69
347275,SOWK884Presentation,93
467241,GOVT292Assignment 2,81
697242,SOCI619Presentation,86
936030,GOVT938Assignment 2,77
115583,GOVT925Presentation,88
827958,SOWK221Assignment 2,70
626148,SOWK889Assignment 1,83
137137,GOVT043Project 1,66
196488,GOVT689Final Assessment,62
201772,SOCI909Final Assessment,89
599470,GOVT606Assignment 2,86
583534,SOWK451Assignment 2,89
186824,SOCI034Assignment 2,69
638845,SOCI646Assignment 1,77
648003,SOCI693Project 1,88
283411,SOWK933Project 1,96
715031,SOCI144Assignment 2,74
628723,GOVT760Assignment 1,97
212738,GOVT581Final Assessment,100
425966,GOVT371Assignment 2,91
205121,GOVT593Final Assessment,90
134087,SOCI365Presentation,95
702831,SOWK880Assignment 2,83
201367,SOWK480Assignment 2,63
752943,SOWK383Assignment 2,61
114771,SOCI236Project 1,60
291789,SOWK474Project 1,61
191002,SOCI789Presentation,84
570126,GOVT901Project 1,98
806874,GOVT287Presentation,68
670719,SOCI766Final Assessment,61
197624,SOCI758Presentation,66
474586,GOVT421Assignment 2,63
388384,SOCI059Final Assessment,67
637947,SOWK336Assignment 2,70
465474,GOVT492Final Assessment,98
633456,SOWK765Project 1,95
619383,SOCI735Final Assessment,82
737213,GOVT450Presentation,91
305939,SOWK877Final Assessment,72
208534,SOWK041Presentation,100
213682,SOWK068Project 1,63
751982,SOWK243Presentation,81
141660,SOCI553Assignment 1,61
503576,SOWK046Assignment 1,81
968202,SOWK403Project 1,86
411429,SOWK387Assignment 2,68
774552,SOCI466Assignment 1,60
267048,GOVT268Assignment 2,97
654143,SOWK129Project 1,70
851986,SOWK209Presentation,70
750819,SOCI688Project 1,62
871459,GOVT442Assignment 2,79
635187,SOCI088Assignment 2,78
380011,SOCI637Assignment 1,94
836127,GOVT463Assignment 1,73
785374,GOVT834Project 1,72
516108,SOCI179Presentation,60
511183,SOWK915Assignment 2,71
894379,SOWK062Final Assessment,91
868522,SOWK523Assignment 1,88
852270,SOCI537Presentation,66
738142,SOCI793Assignment 1,82
397917,SOCI566Presentation,88
907511,SOCI202Final Assessment,99
636415,GOVT502Assignment 2,62
330004,SOWK992Assignment 2,79
123238,GOVT469Assignment 2,99
420466,SOCI697Final Assessment,65
518211,SOWK826Project 1,92
365428,GOVT798Final Assessment,71
870462,GOVT072Assignment 2,83
986940,GOVT408Assignment 2,100
360400,SOWK086Assignment 1,100
532747,SOWK574Final Assessment,66
900625,SOCI260Assignment 2,86
517801,SOCI784Assignment 1,95
848003,SOWK407Assignment 1,96
573126,SOWK880Presentation,70
597095,SOWK459Assignment 1,69
715982,SOCI660Presentation,99
414286,SOCI883Assignment 2,90
407649,SOWK090Project 1,74
332575,GOVT609Presentation,65
221050,SOWK431Assignment 2,61
962513,SOWK267Assignment 1,96
508053,GOVT053Project 1,72
559995,GOVT068Presentation,60
635275,GOVT457Assignment 2,98
988060,GOVT175Assignment 2,68
126034,SOCI157Assignment 1,97
169199,SOWK975Final Assessment,85
382752,GOVT585Presentation,96
508344,SOWK317Final Assessment,95
784782,SOWK361Assignment 2,92
982058,GOVT143Assignment 2,93
402464,SOCI194Assignment 2,90
383527,GOVT559Project 1,93
785224,SOWK080Assignment 1,74
450371,SOCI399Final Assessment,66
524093,SOWK931Assignment 1,84
534878,SOWK539Project 1,69
366374,GOVT607Final Assessment,80
336852,SOWK839Project 1,93
681033,SOCI733Project 1,85
528757,SOWK034Assignment 2,96
828477,SOCI502Assignment 1,86
433245,GOVT022Presentation,95
560788,GOVT341Final Assessment,71
183402,SOWK980Project 1,64
291399,SOWK495Presentation,94
230351,SOWK738Assignment 2,71
967045,SOCI306Assignment 2,83
395723,SOCI315Assignment 2,88
421828,GOVT681Presentation,66
668643,SOCI925Project 1,87
794814,GOVT284Assignment 2,60
996947,SOWK927Assignment 2,95
776422,SOCI380Project 1,65
386145,SOWK382Assignment 1,67
698897,GOVT981Final Assessment,92
986072,SOWK557Presentation,81
980276,SOCI611Final Assessment,90
182105,SOCI258Assignment 2,93
317498,GOVT492Assignment 2,83
514005,GOVT937Presentation,80
381375,SOWK099Final Assessment,61
182793,SOCI153Project 1,63
151580,SOCI490Project 1,62
403590,GOVT956Presentation,61
130948,SOCI313Project 1,84
269907,SOCI937Assignment 2,87
413761,SOCI956Final Assessment,94
587167,SOWK396Project 1,74
569449,SOWK918Assignment 1,94
236320,GOVT956Presentation,90
876777,SOWK310Project 1,89
594626,SOCI861Assignment 2,95
698849,SOWK600Assignment 1,81
433112,SOCI062Assignment 1,80
832675,SOCI379Project 1,74
434204,SOCI901Presentation,67
753511,GOVT415Presentation,78
610876,GOVT459Final Assessment,63
344054,SOCI895Assignment 2,63
690300,GOVT018Final Assessment,61
195954,SOCI971Assignment 1,61
445134,SOCI732Project 1,81
714161,SOWK036Final Assessment,65
216663,SOWK588Final Assessment,89
502086,SOCI369Assignment 2,93
615042,SOCI444Assignment 2,81
790439,SOWK790Assignment 2,60
508064,GOVT167Project 1,61
593812,SOCI289Presentation,71
686017,SOCI465Presentation,64
370516,SOWK243Assignment 2,62
945083,SOCI973Assignment 2,75
167301,GOVT689Presentation,82
291176,GOVT065Assignment 1,68
843086,SOCI714Final Assessment,62
773072,SOWK605Assignment 1,81
970587,SOCI580Final Assessment,73
316651,SOCI464Project 1,71
872587,SOCI462Assignment 2,94
874741,SOCI094Presentation,80
307170,SOWK398Assignment 2,78
556780,SOWK363Final Assessment,78
521714,SOWK738Presentation,66
115886,SOWK301Presentation,78
534299,GOVT021Assignment 2,79
385934,SOWK349Presentation,62
590858,SOWK416Assignment 2,89
952498,SOCI769Assignment 1,67
490051,SOCI024Presentation,70
989530,SOWK224Presentation,69
571091,GOVT014Presentation,92
433238,SOCI011Final Assessment,76
138980,GOVT728Assignment 1,100
255735,SOWK992Presentation,71
825011,SOWK447Presentation,64
893482,SOCI399Presentation,82
934880,SOWK641Assignment 1,98
426182,SOCI440Presentation,76
787974,SOCI405Presentation,95
267466,SOCI819Project 1,99
700333,GOVT691Project 1,77
594990,GOVT837Presentation,80
404902,SOWK796Assignment 1,82
678227,GOVT116Project 1,61
265145,SOWK322Assignment 1,84
366092,SOCI181Final Assessment,68
389043,SOCI619Final Assessment,82
927476,SOCI848Assignment 2,73
196881,GOVT188Final Assessment,81
347928,SOCI668Assignment 1,62
920019,SOCI541Assignment 2,96
286431,GOVT002Assignment 1,61
606026,SOCI769Presentation,75
208225,SOWK939Assignment 1,75
876093,SOWK281Presentation,79
192860,GOVT702Final Assessment,93
801590,SOWK938Assignment 1,95
592260,SOCI230Assignment 2,67
216125,GOVT628Assignment 2,89
293239,SOCI884Assignment 1,94
291983,SOCI474Assignment 1,98
974243,GOVT266Presentation,71
302605,SOCI354Final Assessment,69
342029,SOWK175Presentation,83
201306,SOCI732Assignment 2,72
819663,SOWK044Assignment 1,86
290665,SOCI787Assignment 2,76
133554,SOCI506Assignment 2,78
565798,SOCI137Assignment 2,72
466156,SOCI952Project 1,81
617200,SOWK279Assignment 2,95
989413,GOVT171Final Assessment,63
274338,GOVT771Presentation,90
884126,SOWK892Assignment 2,75
341190,SOCI379Final Assessment,99
569942,GOVT728Assignment 2,92
551134,GOVT861Assignment 2,82
863855,GOVT820Assignment 1,95
419928,SOCI990Assignment 2,98
990719,SOWK252Final Assessment,74
333035,SOWK762Assignment 1,92
529770,GOVT430Assignment 2,68
686173,SOCI602Assignment 2,66
736899,SOCI508Presentation,90
313699,SOWK288Presentation,62
851008,GOVT894Final Assessment,65
541497,SOWK144Assignment 1,62
533400,SOCI403Assignment 2,67
196293,GOVT230Presentation,65
198892,GOVT173Project 1,88
189381,GOVT255Assignment 1,80
929722,GOVT108Assignment 2,90
730377,SOCI206Project 1,61
144588,SOWK849Presentation,98
151035,SOWK121Presentation,75
283136,GOVT818Final Assessment,78
593915,GOVT837Project 1,97
294624,GOVT977Final Assessment,76
910314,SOWK595Assignment 1,67
695445,GOVT607Project 1,80
268888,GOVT520Final Assessment,87
427223,SOCI809Assignment 2,98
961347,SOCI665Assignment 1,98
491333,SOCI123Assignment 1,99
803721,SOWK478Assignment 1,74
367227,SOCI738Assignment 2,98
755206,SOCI020Final Assessment,71
196251,GOVT997Project 1,61
889244,SOWK606Final Assessment,100
998471,GOVT519Project 1,75
760304,SOCI466Assignment 1,84
508452,SOWK681Assignment 2,93
641987,SOWK805Presentation,75
708094,SOCI352Assignment 1,100
634861,GOVT102Project 1,78
788856,SOWK485Presentation,72
350424,SOCI814Assignment 2,75
814985,GOVT105Assignment 1,65
787059,SOCI449Final Assessment,80
605542,SOWK570Assignment 1,90
976824,SOCI531Presentation,97
423879,SOWK107Presentation,91
797893,GOVT294Presentation,64
141789,SOWK700Assignment 2,67
410220,GOVT898Assignment 2,93
612184,SOCI280Final Assessment,74
384062,GOVT263Assignment 1,63
624872,SOCI422Presentation,74
575486,GOVT308Presentation,60
140909,SOWK290Assignment 1,91
377170,SOCI016Presentation,73
354408,SOCI787Assignment 1,85
297987,SOCI714Assignment 1,97
767217,SOCI983Project 1,99
565675,SOWK760Assignment 2,93
526700,SOWK810Project 1,61
337955,SOWK414Assignment 1,61
164491,SOCI022Presentation,98
502433,SOCI096Assignment 1,63
783559,SOWK131Assignment 1,86
339782,SOWK219Final Assessment,81
525821,GOVT270Presentation,98
745717,SOCI646Assignment 2,63
148271,SOWK641Final Assessment,84
666356,SOCI320Assignment 2,85
475865,SOWK229Presentation,94
543239,SOCI930Presentation,93
323151,SOCI742Presentation,96
247754,SOWK204Assignment 1,61
553597,SOCI061Project 1,99
961789,SOWK001Assignment 1,79
336049,SOWK337Final Assessment,100
126571,SOWK931Presentation,62
646566,SOCI463Assignment 1,61
938932,GOVT063Project 1,75
726790,SOWK156Final Assessment,69
440833,GOVT656Assignment 1,63
438190,GOVT865Project 1,78
155579,SOCI000Presentation,99
955033,GOVT668Assignment 1,72
636202,GOVT877Project 1,74
400149,SOCI296Final Assessment,81
815956,SOCI878Project 1,63
221597,SOCI160Presentation,98
699992,SOCI277Project 1,69
399518,GOVT705Assignment 2,82
591579,GOVT322Assignment 1,76
451311,SOCI338Presentation,79
525011,SOWK814Final Assessment,93
166106,SOWK606Assignment 2,67
209040,SOWK896Final Assessment,80
459277,SOCI146Presentation,81
441099,SOCI528Assignment 2,67
791384,SOWK647Final Assessment,64
517044,SOWK099Project 1,68
115345,SOWK024Presentation,65
838445,SOCI268Assignment 1,64
963883,SOWK369Assignment 2,66
542500,SOWK254Project 1,64
572781,SOWK759Assignment 2,79
750306,SOWK845Final Assessment,87
416345,SOCI160Assignment 1,81
183277,SOWK877Presentation,67
331233,SOWK776Project 1,93
353724,GOVT971Final Assessment,73
201671,SOCI176Final Assessment,83
904737,GOVT975Project 1,80
507461,SOCI180Presentation,86
254892,SOCI729Final Assessment,62
681671,SOCI714Assignment 1,92
935205,SOWK623Assignment 2,80
794003,SOCI718Assignment 2,71
400381,SOCI527Final Assessment,95
787580,SOCI362Assignment 1,72
382039,SOWK965Assignment 2,95
122554,SOCI909Assignment 2,69
516251,SOCI512Project 1,63
754218,GOVT690Project 1,60
916146,SOCI380Project 1,86
528197,SOWK616Final Assessment,77
636530,SOCI869Project 1,81
120243,GOVT458Presentation,84
515976,SOCI293Project 1,61
411957,GOVT703Presentation,62
210757,SOCI108Project 1,94
969013,SOWK445Project 1,87
501880,SOCI531Final Assessment,91
222021,SOCI125Project 1,92
918176,SOCI494Project 1,79
508555,SOWK838Presentation,93
733436,SOCI795Project 1,79
145476,GOVT247Presentation,94
980717,SOWK495Assignment 2,85
453873,SOCI046Presentation,60
224255,SOWK723Presentation,96
248750,GOVT966Project 1,72
187931,GOVT037Assignment 1,70
700596,SOWK033Final Assessment,95
737671,SOCI517Assignment 2,81
394923,SOCI027Assignment 2,92
491094,GOVT072Project 1,96
233646,SOCI685Final Assessment,75
941783,SOCI222Presentation,67
639645,GOVT545Presentation,91
657395,SOCI899Final Assessment,69
158094,GOVT213Final Assessment,88
898896,SOCI272Project 1,90
957847,SOCI821Assignment 1,66
973923,GOVT351Final Assessment,99
609606,SOCI567Presentation,98
520626,SOWK939Project 1,88
782664,SOCI442Project 1,62
624771,SOCI342Final Assessment,94
965364,SOCI935Assignment 1,98
270097,SOCI238Assignment 2,85
520098,GOVT923Assignment 1,66
249155,GOVT911Assignment 2,90
726431,GOVT534Presentation,88
682747,SOWK190Project 1,61
948688,GOVT270Final Assessment,89
198016,SOWK329Presentation,98
781489,SOCI450Assignment 2,92
320883,SOCI327Presentation,93
768884,SOWK326Presentation,84
999298,GOVT072Final Assessment,84
838752,GOVT046Final Assessment,78
320307,SOWK687Assignment 1,73
335833,SOCI626Presentation,82
816531,SOWK740Final Assessment,65
219925,SOWK295Final Assessment,82
306098,SOWK702Project 1,82
930696,SOWK882Presentation,81
132585,SOWK327Presentation,64
964501,GOVT489Project 1,75
329640,SOCI749Final Assessment,63
538119,GOVT997Assignment 1,60
169902,SOWK668Assignment 2,97
267784,GOVT122Assignment 2,89
330793,SOWK277Project 1,70
530635,SOWK133Presentation,98
635878,SOWK850Presentation,91
138084,GOVT126Presentation,67
295950,SOCI196Project 1,65
367466,SOWK116Assignment 2,68
934667,GOVT594Presentation,91
985084,SOCI241Project 1,61
353940,SOCI250Presentation,80
857252,GOVT529Presentation,61
996372,SOCI478Final Assessment,74
837648,SOWK348Final Assessment,72
247304,GOVT696Presentation,77
583742,SOWK409Presentation,95
616236,SOWK372Assignment 1,74
170725,SOCI566Project 1,73
158329,GOVT344Project 1,100
712667,SOCI855Assignment 2,80
461150,SOCI885Final Assessment,86
117188,SOCI942Presentation,62
360795,SOWK018Assignment 2,98
744023,SOWK640Assignment 1,79
116305,GOVT327Assignment 1,80
791033,GOVT518Assignment 1,92
701447,SOWK219Assignment 2,63
791055,SOCI345Final Assessment,65
447834,SOWK991Assignment 2,79
590509,SOCI585Presentation,95
145187,GOVT962Assignment 2,87
867077,SOCI050Assignment 1,60
649634,GOVT559Assignment 1,84
729476,GOVT369Final Assessment,64
316800,SOCI084Assignment 2,84
353497,SOWK211Final Assessment,87
840649,GOVT833Project 1,90
567456,GOVT804Project 1,88
285488,SOWK014Assignment 1,77
763311,SOCI681Final Assessment,69
456989,GOVT361Presentation,64
